grandeur	(自然などの)雄大さ,壮大さ;(建物などの)威容,豪壮さ;(眺めなどの)壮観《+『of』+『名』》 / (人・行為...
grandfather	『祖父』
grandiloquence	(文章などの)仰々しさ,大げさな言葉づかい
grandiloquent	(話し方・文章が)ぎょうぎょうしい,大げさな
grandiose	堂々たる,壮大な / 大げさな,もったいぶった
grandiosity	雄大,壮大 / 大げさ,ぎょうぎょうしさ
grandly	雄大に,壮大に / 威厳をみせて;崇高に
grandma	おばあちゃん
grandmaster	チェス名人 / 《G- M-》(騎士団・友愛会などの)団長,会長
grandmother	『祖母』
grandmotherly	祖母の;祖母のような / こまごまと世話をやく
grandnephew	おい(めい)の息子,兄弟の孫息子
grandness	雄大[さ],壮大[さ],堂々としていること
grandniece	おい(めい)の娘,兄弟の孫娘
grandpa	おじいちゃん
grandparent	祖父母;その一方
grandson	孫息子
grandstand	(競技場などの)観覧席 / 《集合的に》観覧席の観衆 / (…の)人気取りをする《+『for』+『名』》
granduncle	大おじ(親のおじ)
grange	〈C〉農園;《英》豪農の邸宅 / 《the G-》《米》農民共済組合(1867年創設);その地方支部
granite	花こう岩,みかげ石
grannie	おばあちゃん / 老婆
granny	おばあちゃん / 老婆
granola	グラノラ(朝食・間食用の乾燥した果実・ナッツ・麦などの混ぜ物)
grant	〈人の願いなど〉を『かなえる』,聞き入れる / 《文》(特に正式に)〈許可など〉を『与える』,〈権利・年金など〉を...
grantee	(法律で,財産・権利の)被譲与者
grantsmanship	補助金獲得術(方法)
granular	(砂糖などが)粒の,粒状の / (紙・革などが)表面がざらざらしている
granulate	〈砂糖など〉を粒[状]にする / 〈紙・革など〉の表面をざらざらにする / 粒[状]になる / 表面がざらざらになる
granulation	粒[状]にすること;粒状,ざらざらした状態; / (ざらざらした表面の)ぶつぶつ,粒点
granule	小粒,微粒
grape	『ぶどう』 / =grapevine
grapefruit	グレープフルーツ
grapeshot	ぶどう弾(昔用いた数個の小鉄球からなる大砲の弾丸)
grapevine	(またgrape vine)ぶどうの木(つる) / [秘密]情報網
graph	グラフ,図表
graphic	(描写が)絵を見るような,生き生きとした(vivid) / グラフで表した,図表を用いた / 文字の;書画(彫刻)の
graphical	=graphic
graphics	《単数扱い》製図法 / 《複数扱い》=graphic arts
graphite	黒鉛,石墨
graphologist	筆跡鑑定家
graphology	筆跡学,筆跡観相学
grapnel	(また grapple, grappling hook, grappling iron)(複数のかぎや締め具のつい...
grapple	(ひっかけカギ(grapnel)で)…を引っ掛ける,ぎゅっとつかむ / (…と)つかみ合う,格闘する《+『with...
grasp	…を『しっかり握る』,『ぎゅっとつかむ』 / …を『理解する』,把握する / (…を)捕まえ(捕らえ)ようとする《...
grasping	欲深い(greedy) / しっかりつかむ,ぎゅっと握る
grass	〈U〉《集合的に》『草』;牧草;イネ科の植物 / 〈U〉『草地』;牧草地,芝生 / 〈U〉《俗》マリファナ(mar...
grasshopper	バッタ・キリギリス・イナゴの類の総称
grassland	〈U〉牧草地 / 《複数形で》草原地帯
grassroots	一般人,民衆 / 基本的事実
grassy	草でおおわれた,草の多い / 草のような;(特に)色が草に似た,草色の
grate	(窓などの)格子;(暖炉の)火格子 / 暖炉 / …に格子をつける / (おろし金などで)…をおろす / …をきし...
grated	(映画など)一般向けの
grateful	《補語にのみ用いて》『感謝している』,恩を感じている / 《名詞の前にのみ用いて》感謝を表す / 楽しい,快い(a...
grater	おろし金(がね)
gratification	〈U〉(…を)喜ばせること,満足させること《+『of』+『名』》;(…する)喜び,満足[感]《+『of』do『in...
gratify	〈人・欲望など〉を『満足させる』
gratifying	満足な,喜ばしい
grating	(窓・出口など開口部にとりつける)格子;格子戸(窓) / 不愉快な,いらいらさせる / きしる,キーキーいう;耳ざわりな
gratis	無料で,ただで / ただの
gratitude	(…に対する)『感謝』[の気持ち]《+『to』+『名』〈人〉,+『for』+『名』〈事〉》
gratuitous	無料の,ただの / 理由(根拠)のない
gratuity	チップ / 《特に英》(除隊の際受ける)賜金
graupel	雪状のあられ
gravamen	告訴の主要点 / 苦情,不満, 陳情書, 不平
grave	『墓穴』;(一般に)埋葬所,墓 / 《しばしばthe grave》死(death);滅亡 / 『重大な』,容易なら...
gravedigger	墓掘り人
gravel	砂利 / 〈道など〉に砂利を敷く / 〈人〉を困惑させる,まごつかせる
gravelly	砂利の多い;砂利のような / (音・声が)ギシギシ(キーキー)いう
gravely	厳粛に,重々しく
graven	graverの過去分詞 / 彫られた / 銘記された
gravestone	墓石,墓碑
graveyard	(おもに教会に付属する)墓地
gravimeter	比重計 / 重力計
gravimetric	重量測定の
gravitate	〈物体が〉(…のほうに)引力で引かれる《+『to』(『toward』)+『名』》 / (自然に)(…のほうへ)向か...
gravitation	引力,引力の作用 / (…に)引き寄せられること《+『to(toward)』+『名』》
gravitational	引力の,重力の
gravity	(地球の)『引力』,『重力』;重量(weight) / 『厳粛さ』,まじめさ / 『重大さ』,ゆゆしさ
gravure	グラビア印刷法
gravy	グレービー(肉を焼くときに出る肉汁,またそれをもとにして作った肉汁ソース) / 《俗》楽に手に入った金,あぶく銭
gray	『灰色の』,ねずみ色の,鉛色の / (顔色が)青白い(pale) / (空が)曇った / (気持ちなどが)陰気な,...
graybeard	老人
grayish	灰色がかった
grayling	カワヒメマス
graze	〈家畜が〉『牧草を食う』,草を食う / 〈家畜が〉(草などを)食(は)む《+『on』+『名』》 / 〈家畜〉に『牧...
grazing	〈U〉放牧(家畜が草を食べること) / 〈C〉放牧地,牧草地
grease	グリース(機械の潤滑油) / …にグリースを塗る;…を油で汚す
greasepaint	(俳優のメーキャップに用いる)どうらん
greaseproof	(紙が)防油脂性の
greaser	(機械に)油を差す人 / 《俗》《軽べつして》ラテンアメリカ人,(特に)メキシコ人
greasily	油染みて / 脂っこく / すべすべして
greasiness	油染みていること / 脂っこさ / すべすべしていること
greasy	油だらけの;油を塗った / 脂っこい,脂ぎった / つるつるした,すべすべした
great	(規模・範囲などが)『大きい』,巨大な / 『多数の』;『多量の』 / 『偉大な』,すぐれた;《the Great...
greatcoat	(厚地で重い)外とう
greater	(都市が)郊外を含んでいる
greathearted	心の広い,寛大な(generous) / 勇気のある(brave)
greatly	『大いに,非常に』
greatness	『大きいこと』,巨大;多大 / 『偉大さ』,高貴;高名
grebe	カイツブリ(尾のない水鳥)
grecian	ギリシア人[人]の(Greek);古代ギリシア[人]の
greece	『ギリシア』(首都はAthens)
greed	(…に対する)どん欲,強欲《+『for』+『名』》
greedily	欲深く,どん欲に / がつがつと
greediness	どん欲,がつがつしていること
greedy	『どん欲な』,欲張りの / 『食い意地の張った』,がつがつした
greek	〈C〉『ギリシア人』 / 〈U〉『ギリシア語』 / 〈U〉訳の分からない言葉 / ギリシアの;ギリシア人の;ギリシア語の
green	『緑の,緑色の』,青々とした / (季節が)新緑の;(木々の緑が残って)温暖な / (果物が)うれていない;(酒・...
greenback	米ドル紙幣
greenbelt	(都市周辺の)緑地帯
greenery	青葉;緑樹
greenfly	(野菜などにつく)アブラムシ
greengage	(淡緑色の)西洋スモモ
greengrocer	青物商人,やお屋
greenhorn	経験のない,初心者 / だまされやすい人
greenhouse	温室
greening	青りんご
greenish	緑がかった
greenland	グリーンランド(北大西洋と北極海の間にある世界最大の島(Kalatdlit Nunat);1979年、デンマークか...
greenroom	出演者控室,楽屋
greensward	緑の芝生(芝地)
greenwich	グリニッジ(大ロンドン市東南部の地区;もと王立天文台があり,経度零度の地点である)
greenwood	(春・夏の)緑林,緑の森
greet	〈人など〉に『あいさつする』 / (喜び・親しみ・悪意などをもって)…を迎える《+『名』+『with』+『名』》 ...
greeting	〈C〉(会ったときの)『あいさつ』,あいさつの言葉 / 《複数形で》(手紙などの)『あいさつの言葉』;(…から…へ...
gregarious	(動物が)群居性の;(植物が)群生の / 社交的な,社交好きの
gremlin	グレムリン(第二次大戦中,飛行機のエンジンに故障を起こさせると言われた小悪魔)
grenade	手りゅう弾;擲(てき)弾筒の弾;消火弾
grenadier	擲(てき)弾兵(昔,手りゅう弾を投げる任務をもっていた兵士) / 《Grenadier》《英》近衛(このえ)歩兵第...
grenadine	グレナディン(ザクロのシロップ)
grew	growの過去形
grey	『灰色の』,ねずみ色の,鉛色の / (顔色が)青白い(pale) / (空が)曇った / (気持ちなどが)陰気な,...
greybeard	老人
greyhound	グレイハウント(大型の猟犬の一種;dog raceに使う)
greyish	灰色がかった
grid	格子(こうし);焼き網 / グリッド(真空管で陽極と陰極との中間に装置する金属の格子) / 高圧送電線網 / (地...
griddle	(食物を焼く)鉄板
griddlecake	(鉄板(griddle)を焼いた)ホットケーキ
gridiron	=grill{名}1 / 《米》フットボール競技場
grief	〈U〉(…についての)『深い悲しみ』,悲嘆《+『at』(『for』,『over』,『about』)+『名』》 / ...
grievance	(…に対する)不平,苦情《+『against』+『名』》
grieve	(…を)『悲しむ』,嘆く《+『at』(『about,for,over』)+『名』(do『ing』)》 / …を『悲...
grievous	人を悲しませる / 悲嘆(悲痛)に満ちた / ひどい,はなはなだしい
griffin	グリフィン(ギリシア神話でワシの頭と翼をもち,ライオンの胴体をもった怪獣)
grill	(また『gridiron』)(肉・魚などの)焼き網 / 焼き肉,焼き魚 / =grillroom / 〈肉・魚など...
grille	(門・とびら・窓などの普通装飾のある金属製の)格子(こうし) / (切符売り場・銀行の出納口など)格子口
grillroom	グリル(ホテル・クラブなどで肉・魚などをその場で焼いて出すレストラン)
grim	(顔つき・態度などが)『険しい』,こわい / 『断固とした』,妥協を許さない / 《話》ぞっとする,不快な / 容...
grimace	しかめつら / (…に)しかめつらをする《+『at』+『名』》
grime	(表面にこびりついた黒っぽい)汚れ,あか,すす / (あかなどで)…を汚す《+『名』+『with』+『名』》
grimm	グリム(『Jakob~』;弟の『Wilhelm~』(1786‐1859)とともに童話を集成したドイツの言語学者.1...
grimy	汚れた,あかじみた,すすけた
grin	(軽べつ・満足・興味などの気持ちで)(…に)『歯を見せて[にやりと]笑う』《+『at』+『名』》 / (苦痛・敵意...
grind	(粉などに)〈穀物など〉を『ひく』,細かく砕く《+『名』+『into(to)』+『名』》 / (…から)〈粉など〉...
grinder	ひく人;研ぐ人,研ぎ屋 / 粉ひき機,粉砕機;砥(と)石 / 臼歯(きゅうし)
grindstone	丸砥(と)石,回転砥石
gringo	(中南米にいる)外国人,(特に)英米人
grip	《単数形で》(…を)『しっかり握る』(『つかむ』)『こと』《+『on』+『名』》 / (特にスポーツ用具などの)握...
gripe	《話》〈物事が〉〈人〉をいらいらさせる,悩ます / 〈人〉を激しい腹痛で苦しめる。 / 《話》(…について)絶えず...
grippe	インフルエンザ(influenza)
gripping	(芝居・本などが)注意(興味)を引く
grisly	ぞっとするような,恐ろしい
grist	製粉用の穀物;ひき割り
gristle	(特に料理した)軟骨
gristly	軟骨の;軟骨のような
gristmill	粉ひき場,製粉所
grit	(機械・食物に混じる)小砂 / 《話》根性,勇気 / …をきしらせる
grits	外皮をとってあらくひいた小麦(エンバクなどの穀物) / 《米》グリッツ(オートミールに似た穀物食の一種で,かゆ状に...
gritty	小砂混じりの;砂だらけの / 《米話》意志の強固な
grizzle	〈特に小さな子供が〉しくしく泣く / (…のことで,…だと)だだをこねる,不平を言う《+『about』+『名』,+...
grizzled	灰色の(gray),灰色がかった(grayish) / しらが混じりの
grizzly	灰色の / しらが混じりの / =grizzly bear
groan	(苦痛・悲嘆などで出す)『うなり声』,うめき声 / 不平(不満,不賛成,あざけりなど)のうめき声 / ギーッときし...
groat	(17世紀中ごろまで用いられた英国の)ペンス銀貨
groats	ひき割り小麦
grocer	『食料品』[『雑貨』]『商人』,乾物商
grocery	〈C〉《米》『食料品』[『雑貨』]『店』(《英》ではgrocer's, grocery shopなどが普通) / ...
grog	グログ酒(ラム酒など強い酒を水で割った飲料) / 強い酒
groggily	ふらふらして,千鳥足で
grogginess	ふらふらすること,千鳥足
groggy	(疲れたり,酒に酔ったりして)ふらつく,ふらふらの
groin	鼠蹊(そけい)部 / 穹稜(きゅうりょう)(円形天井の相交わる稜線)
grommet	金属製はと目 / (帆桁(げた)などを支索につなぎ止める)短いロープ,索環
groom	『馬丁』 / =bridegroom / 〈馬〉の手入れをする / 〈身なり,頭髪など〉をきちんと整える,身づくろ...
groove	(石・木・金属などに刻んだ)みぞ / (レコード盤面の)みぞ / 慣例,きまり / …にみぞを掘る(刻む)
groover	かっこいい人, 溝を付ける道具[人]、すてきな人
groovy	当世流行のスタイルの・かっこいい・素敵な・溝のような
grope	手探りする / …を手探りで見付ける / (暗がりで)手探りすること
gropingly	手探りで
groschen	(オーストリアの)グロシェン青銅貨
gross	『全体の,総計の』(entire) / (人が)太りすぎた,でぶの / 粗野な,下品な(vulgar) / (食物...
grosser	大ヒットした作品
grotesque	(形・外見が)奇怪な,異様な / おかしくなるほどばかげた / (芸術作品が)怪奇(グロテスク)様式の / 《th...
grotto	岩穴;それに似せて作った避暑用の小屋
grotty	きたない,不潔な,不快な
grouch	すねる,ふくれっつらをする / 〈C〉不きげんな人 / 〈U〉不きげん,不満
grouchy	不きげんな,すねた
ground	〈U〉《the~》『地面』,地表 / 〈U〉『土』,土壌;『土地』 / 〈C〉《しばしば複数形で》(特定の目的のた...
grounder	=ground ball
groundhog	=woodchuck
grounding	(…の)基礎教育,基礎学習,基礎訓練《+in+名》
groundless	根拠のない,理由のない
groundling	匍匐(ほふく)動物(植物)(地上をはう動植物) / 教養のない人・判断力のない人
groundnut	《米》地下の豆状の部分が食物になるマメ科植物の総称;特にpeanut / 《英》=peanut
groundsel	ノボロギク(小さな黄色の花をつける野生のキク)
groundsheet	=ground cloth
groundswell	(波の)大きなうねり;(暴風などの)余波
groundwater	地下水
groundwork	土台,基礎工事 / 根本,基本原理
group	(…の)『群れ』,集まり,小集団《+of+名》 / (主義・系統・種類などを同じくする人・物の)『派』,『団体』 ...
grouper	ハタ科の食用魚
groupie	タレントを追いかけ回す女の子たち / 《英》=group captain
grouping	グループに分けること;分類法 / (集まった物の)配置,配合
grouse	(猟の対象となる)ライチョウ(雷鳥) / ぶつぶつ言う
grout	(石の接合に用いる)うすとろ,セメント糊(のり)
grove	『小さい森』(『林』),木立ち
grovel	ぺこぺこする,卑屈にふるまう / 平伏する,ひれ伏す
groveler	はう人(物) / 卑屈な人
groveller	はう人(物) / 卑屈な人
grow	『成長する』,育つ,〈植物が〉生える,茂る / (類・量・程などにおいて)『増大する』,大きくなる / 『しだいに...
grower	〈C〉栽培者,(家畜などの)飼育者,養殖者 / 《a+形容詞+growerで》…植物
growl	〈動物が〉『うなる』,ウーッという / (…に)〈人が〉怒ってうなるように言う《+『at』+『名』》 / ゴロゴロ...
growler	うなる人(動物)
grown	growの過去分詞 / 成長した,大きくなった / 《複合語を作って》「…の茂った」「…産の」の意を表す
grownup	『成長した』,成人した / 『おとならしい』,おとなに適した / 『おとな』
growth	〈U〉(…の)『成長』,発育;『発達』,発展《+『of』+『名』》 / 〈U〉(数・量,重要性・力などの)『増加』...
grub	〈木・草の根〉を掘り起こす,根こそぎにする《+『up』(『out』+『名』,+『名』+『up』(『out』)》 /...
grubbily	汚く,汚れて
grubbiness	汚さ,汚れていること
grubby	汚い
grubstake	《集合的に》(鉱脈を見つけたときに利益を分けてもらうことを条件として)試掘者に与える食糧・道具類 / 新しく事業を...
grudge	(…に対する)『恨み』,遺恨《+『against』+『名』》 / …を『与えるのを惜しむ』
grudging	不本意の,いやいやながらの / けちけちした,しみったれの
gruel	(湯または牛乳で料理したオートミールなどの)薄いかゆ
grueling	疲れ果てさせる,ひどく厳しい
gruelling	疲れ果てさせる,ひどく厳しい
gruesome	恐ろしい,ぞっとする
gruff	(声が)荒々しい,しわがれた / (人・行動が)ぶっきらぼうな,つっけんどんな,無作法な
grumble	(人に…について)『不平』(『不満』)『をいう』《+『at』〈人〉+『名』+『about』(『over』)+『名』...
grumbler	ぶつぶつ不平を言う人
grumbling	(虫垂が)不調な,痛む,すっきりしない
grumpy	むっつりとした,気難しい
grundyism	(特に男女間の交際で)因襲にこだわること,世間体を気にすること
grunion	イワシ科の食用魚
grunt	〈豚が〉ブーブー鳴く / 〈人が〉ブーブー言う / …をぶつぶつ言う,不平がましく言う / ブーブー言う声
gruyere	グリュイエールチーズ(小穴のあいたスイスのチーズ)
gryphon	=griffin
gu	Guam
guacamole	ガカモーリ(アボカド・コショウのきいたメキシコのソース)
guam	グアム島(太平洋マリアナ群島の主島で,アメリカ合衆国の自治領)
guano	グアノ(海鳥のふんのたい積したもので,肥料になる)
guarani	グアラニー(パラグアイの貨幣単位)
guarantee	(またguaranty)(商品に対する品質・修理・期間などの)『保証』;『保証書』 / =guaranty1,2 ...
guarantor	保証(担保)人,引受け人
guaranty	保証;保証書 / 担保,担保物件 / =guarantee 1 / …を保証する(guarantee)
guard	〈C〉『見張り』,番人;歩哨(ほしょう),番兵;護衛兵 / 〈U〉(…を)見張ること,監視すること《+『over』...
guarded	(特に発言が)用心深い,慎重な(cautious) / 保護された,環視された
guardhouse	衛兵所 / 留置所
guardian	『保護者』,監視人,管理者 / (未成年者などの)後見人
guardianship	後見人の身分(役目,期間)
guardrail	(階段などの)手すり,(事故防止などのための)ガードレール / (また『checkrail』)(脱線防止用の)補助レール
guardroom	衛兵所の部屋,衛兵詰所
guardsman	番人,番兵(guard),環視員 / 《米》州兵 / 《英》近衛(このえ)兵,近衛士官
guatemala	グアテマラ(中米の共和国;その首都)
guava	バンジロウ[の実](うす桃色の実をつける小さな熱帯樹)
gubernatorial	総督の;(米国の)州知事の
gudgeon	セイヨウカマツカ(釣りやすいコイ科の淡魚;釣りえ,および食用)・《英》だまされやすい人,かも
guerdon	報い,報賞
guerilla	ゲリラ兵,遊撃兵 / ゲリラの
guernsey	ガーンジー種乳牛(イギリス海峡の小島産)
guerrilla	ゲリラ兵,遊撃兵 / ゲリラの
guess	(十分な根拠なしに)…を『推測する』,推量する / (正確な推測で)…を『言い当てる』,判断する / 《『gues...
guesswork	当て推量,当てずっぽう
guest	(食事・会合・滞在などへの)『招待客』,賓客・(ホテル・下宿などの)泊まり客,宿泊人,(レストランなどの) / (...
guesthouse	《米》迎賓館;貸し別荘 / 《英》[高級]下宿
guffaw	(下品な)ゲラゲラ笑い[擬声語] / ゲラゲラ笑う,ばか笑いをする
guidance	『指導』;『案内』;指揮 / (児童・生徒の)指導,ガイダンス / (宇宙船・ミサイルなどの)誘導[装置]
guide	〈人〉を『案内する』 / (…のことで)〈人〉に『助言する』,を指導する,導く《+『名』+『in』+『名』》 / ...
guidebook	案内書,旅行案内
guideline	(未来の行動の)指針,指標《+『of』(『for』)+『名』》
guidepost	道標,道しるべ / (物事の)指針
guidon	〈C〉(軍隊の)部隊旗 / 小旗(特に騎兵や部隊の位置を示す旗)/ 〈C〉旗手(特に軍の小旗を持つ兵士)
guild	(中世の)ギルド / (一般に)同業組合,組合,協会
guilder	ギルダ(オランダの銀貨および貨幣単位)
guildhall	(中世の)ギルド集会所;同業者集会所・市公会堂,市ホール;《the G-》ロンドン市庁
guile	悪知恵,ずるさ,こうかつ
guileful	ずるい,悪知恵の働く,こうかつな
guileless	正直な,率直な,素朴(そぼく)な
guillemot	北部海域に住むウミバトの類の海鳥
guillotine	ギロチン,断頭台 / (紙などの)裁断機 / 断頭台で…の首を切る / [紙など]を裁断機で切断する
guilt	『有罪』;『罪』;犯罪[行為] / 罪の意識,やましさ
guiltily	罪を犯して;罪ありげに,心やましく
guiltiness	罪のあること,有罪;やましいこと
guiltless	無罪の,潔白な;(…の)罪のない《+『of』+『名』》
guilty	『罪を犯した』 / 『有罪の宣告を受けた』 / やましい,身に覚えのある
guinea	《英》ギニー金貨(昔の英国金貨で21shillingsの価値があった) / ギニー(21shillingsに当たる...
guipure	ギピュールレース(リンネル・絹製の大柄模様の厚手のレース)
guise	外観,様子 / 見せかけ,うわべ
guitar	『ギター』
gulch	峡谷
gulden	=guilder
gulf	『湾』 / 《詩》深いふち,深淵(えん) / (地位・立場・教養・感情などの)大きな隔たり,越え難い溝
gull	カモメ / 〈人〉をだます,…をだまし取る;〈人〉をだまして(…)させる《+『名』〈人〉+『into』do『ing...
gullet	食道 / のど(throat)
gullibility	だまされやすいこと,まぬけぶり
gullible	だまされやすい;ばか正直な
gully	流水でできた小さな谷 / 溝,側溝,下水
gulp	〈飲み物・食べ物〉を急いでごくりと飲む,ぐっと飲む《+『down』+『名,』+『名』+down》 / あおる,ごく...
gum	〈U〉ガム,ゴム(植物から分泌される乳状の液(水に溶け,空気中で凝固する) / 〈U〉ゴムのり / 〈U〉=che...
gumbo	〈U〉ガンボ(オクラを入れたルイジアナ州のシチュー料理) / 〈C〉オクラ(米での俗称) / 〈U〉ぬかるみ / ...
gumboil	歯肉膿瘍
gumboots	ゴム長靴
gumdrop	ガムドロップ(ゼリー菓子の一種)
gummy	ゴムの;ゴムのような / ねばねばする
gumption	独創力,くふうに富むこと / 勇気,元気,胆力
gumshoe	ゴム靴;《複数形で》スニーカー / 《俗》刑事,探偵(たんてい)
gun	『銃』,『砲』 / (銃に似た)吹き付け(注入)器具 / (合図・儀礼としての)銃砲の発射;礼砲,祝砲,弔砲 / ...
gunboat	砲艦
guncotton	綿火薬
gundog	銃猟犬(ポインター・セッター犬など)(《米》bird dog)
gunfight	(銃を使った)決闘,銃撃戦
gunfighter	銃(ピストル)を用いる決闘者
gunfire	砲火,砲撃
gunge	=gunk
gunk	べたべた(ぬるぬる)した不潔なもの,汚物(《英》gunge)
gunlock	発射装置
gunman	銃(ピストル)で武装した人,銃砲携帯者 / 《米》殺し屋
gunmetal	ガンメタル(鎖・ファスナーなどに用いる銅・すず・鉛・亜鉛から成る金属) / (また gunmetal gray)砲...
gunnel	=gunwale
gunner	砲手,砲兵 / 《英》(海運の)掌砲長(准士官) / 銃猟家
gunnery	砲術,射撃術 / 砲撃,射撃
gunny	(袋などを作る)目のあらい麻布
gunnysack	(じゃがいも・石炭などを入れる)ズックの大きな袋
gunpoint	ピストルの筒先(ねらい)
gunpowder	火薬
gunrunner	(特に反政府活動者相手の)銃密輪業者
gunshot	〈C〉射撃,砲撃 / 〈U〉着弾距離,射程
gunslinger	(特に米国西部開拓時代の)ガンマン,ガンファイター
gunsmith	銃砲製造工,銃砲かじ
gunwale	船べり(小型の舟の舷側の上縁)
guppy	グッピー(観賞用のメダカ科の淡水熱帯魚)
gurgle	〈水などが〉ゴボゴボ流れ出る,ドクドク流れる / のどをゴクゴク鳴らす / ゴボゴボという音[擬声語]
guru	《しばしばG-》ヒンズー教の教師,導師 / 尊敬する師(指導者)
gush	〈水・血・言葉などが〉勢いよく噴き出す,ほとばしり出る / 《話》(…について)(大げさに)しゃべり立てる,感情を...
gusher	噴油井 / しゃべり立てる人
gushily	感情を誇張して
gushing	《名詞の前にのみ用いて》ほとばしり出る,あふれ出す / (特に女性が)大げさに感情を表す,感激派の
gushy	感情を大げさに表す;ひどく感傷的な
gusset	まち(裁縫で補強の縫い合わせに使う三角切れ)
gussy	〈物・自分〉を飾りたてる《+『up』+『名』,+『名』+『up』》
gust	『突風』 / (感情などの)『ほとばしり』;(雨・煙・音などの)『噴出』,突発《+『of』+『名』》
gustatory	味覚の
gusto	(何かをする)大きな喜び(楽しみ)
gusty	風の吹きすさぶ
gut	腸;(楽器の弦の材料となる)腸 / 《複数形で》内臓,腹わた(bowels) / =catgut / 《複数形で》...
gutless	意気地(根性)のない
gutsy	《話》勇敢な,大胆な,腹のすわった
gutter	(屋根の)とい;(道路の)下水道;水路 / 貧民街 / (ボウリングの)ガター(レーンの横の溝;その溝にボールが入...
guttersnipe	貧民街の子供
guttural	のどの / (音声が)のどから出る / 喉音,軟口蓋(がい)音([k][g][ou][u:]などのどの奥で発せられ...
gutty	=gutsy
guv	おやじ,親方,だんな
guy	控え綱,支え綱(テント・棒などを倒れないように張る綱) / …に控え綱を張る(で締める) / 《米話》《a+形容詞...
guyana	ガイアナ(南米北東岸の共和国)
guzzle	〈酒など〉をがぶがぶ飲む,〈食物〉をがつがつ食べる
guzzler	大酒飲み,大食漢
gym	〈C〉=gymnasium 1 / 〈U〉(学科目の)体操(gymnastics)
gymkhana	体育祭;(乗馬・自動車レース・体操の)競技会
gymnasia	gymnasiumの複数形
gymnasium	(また《話》『gym』)『体育館』,屋内体操場 / 《G-》(ドイツの)9年制高等学校
gymnast	体操教師,体育専門家;体操選手
gymnastic	『体操の』,体育の
gymnastically	体操上,体育上
gymnastics	『体操』 / 体育学[科]
gymnosperm	裸子植物
gynecological	婦人科(病)の
gynecologist	婦人科医
gynecology	婦人科[医]学
gypsum	ギプス,石こう
gypsy	〈C〉《しばしば『G-』》ジプシー(ヨーロッパおよびアジア西部の漂流民族) / 〈U〉《『G-』》ジプシー語 / ...
gyrate	渦巻く,旋回する
gyration	旋回,回転;渦巻き
gyratory	渦を巻く;旋回する,回転する
gyrfalcon	シロハヤブサ(北極圏に住む大タカ)
gyrocompass	ジャイロコンパス,回転羅針盤
gyroscope	ジャイロスコープ,回転儀
gyroscopic	ジャイロスコープ(回転儀)の
gyve	足かせ,手かせ
h	英語アルファベットの第8字 / H型[のもの]
ha	おや,はああ,ああ(驚き・喜び・疑い・ためらいなどを表す声) / hectare; hectares
habanera	ハバネラ(キューバ起源の2拍子のスローダンス・その曲)
haberdasher	《英》小間物商人 / 《米》男子用服飾品商人
haberdashery	《英》〈U〉小間物類;〈C〉小間物販売店 / 《米》〈U〉紳士用服飾類;〈C〉男子用服飾品販売店
habiliment	衣服,着物
habit	〈C〉 / 〈U〉〈C〉(個人の)『習慣』;(動・植物の)習性 / 〈C〉(麻薬などの)常用癖 / 〈C〉(僧衣な...
habitable	住むことができる,住むのに適した
habitat	(動・植物の)産地,生息地
habitation	〈U〉居住 / 〈C〉住所,住み家
habitual	《名詞の前にのみ用いて》(行いが)『癖になった』,いつもの,常習的な / (人が)『常習の』 / (物事が)いつも...
habituate	(…に)〈人〉を慣らす《+『名』+『to』+『名』(do『ing』)》
habituation	慣らす(慣れる)こと
habitue	(…の)常客,常連《+『of』+『名』》
hacienda	(スペイン語圏の中南米諸国で)農場,牧場,(所有者の邸宅を含める)
hack	《副詞[句]を伴って》(おのなどで)…をたたき切る,めった切りにする / …をたたき切って作る / (…を)たたき...
hackie	タクシー運転手
hackle	(おんどりなどの首回りの)細長い羽毛 / (怒ったときなどに逆立つ犬などの)毛
hackman	貸し馬車の御者
hackney	乗用馬,貸し馬車 / 雇われた,賃貸しの
hackneyed	使い古した,ありふれた
hacksaw	(金属を切る)弓のこ
hackwork	二番煎(せん)じの仕事(著作),おざなりの仕事
had	haveの過去・過去分詞 / haveの過去形・《過去のある時における動作の完了・結果》…『して[しまって]いた』...
haddock	(北太平洋産)タラ
hades	(ギリシア神話で)地下の国,よみの国,よみの国の王(Pluto) / 〈U〉《しばしばh-》《話》地獄(hell)
hadji	=hajji
hadst	=had, haveの二人称単数・過去形
haemorrhage	=hemorrhage
hafnium	ハフニウム(金属元素;原子記号は『Hf』)
haft	(ナイフ・短刀などの)柄,つか
hag	醜い老女 / 魔女(witch)
haggard	(悩み・心配などで)『やつれた』,げっそりした
haggis	ハギス(羊などの臓物を腸詰めにして煮たスコットランド料理)
haggle	(値段を)押し問答する,値切る《+『about』(『over』)+『名』》 / (…のことで)言い争う《+『abo...
haggler	値切る人,押し問答する人
hagiographer	聖人伝の著者
hagiography	聖人伝
hagridden	悪夢などに悩まされた
hague	ハーグ(オランダ王国の都市;政府官庁の所在地)
hah	=ha
hail	〈U〉『あられ』,ひょう / 《a~》(…の)雨あられ,あらし《+『of』+『名』》 / あられ(ひょう)が降る ...
hailstone	あられ,ひょう
hailstorm	あられ(ひょう)を伴うあらし
